cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_iot;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.08150499240471386;True;True;False;True;True;0.7238524564279365;0.5639290639150059;0.7969148518598658;9;21;0.05309858106322626;2861;6;884;0.23198051815083;8;thresholds;affine;100;26;2.244903143791348e-05;0.7989;40;0.8223;3626764237;4986;6952;24268;25500;24596;327202;294758;
0.08036096847347925;False;False;True;True;True;0.7238524564279365;0.5639290639150059;0.7969148518598658;6;52;0.03499406442333387;2861;11;35;0.48754892371103775;8;thresholds;affine;100;27;2.2244917834104305e-05;0.8488;1403;0.8554;3626764237;14510;16476;31964;33196;32292;336446;303998;
0.06606768262519448;False;True;False;True;True;0.7238524564279365;0.5639290639150059;0.7969148518598658;8;34;0.16131846200288508;2861;3;81;0.5868555859740353;16;leafs;scale;100;28;2.1447943225306765e-05;0.6389;1063;0.5221;3626764237;9190;11156;26972;28204;27300;329102;296658;
0.13734970800948068;False;True;True;True;True;0.7238524564279365;0.5639290639150059;0.7969148518598658;7;44;0.1956763821915275;2861;16;355;0.18812535196033042;8;leafs;scale;100;29;2.065012686200766e-05;0.8251;623;0.8128;3626764237;13228;15194;28692;29924;29020;331582;299138;
0.07489088184050215;False;False;False;True;False;0.7238524564279365;0.5639290639150059;0.7969148518598658;6;40;0.09105040714423346;2861;16;573;0.41872229726427124;8;leafs;scale;100;30;1.9898220823043216e-05;0.8498;3017;0.8633;3626764237;21136;23102;36860;38092;37188;341542;308486;
0.15669608442671526;False;False;True;True;True;0.7238524564279365;0.5639290639150059;0.7969148518598658;6;22;0.10407287823989961;2861;18;469;0.2809592094965708;8;thresholds;affine;100;31;1.766886633044782e-05;0.8335;1172;0.8333;3626764237;13076;15042;30660;31892;30988;334542;302098;
0.07627778164922101;False;False;False;True;False;0.7238524564279365;0.5639290639150059;0.7969148518598658;8;40;0.15667494271818586;2861;15;85;0.25557131068689054;16;both;scale;100;32;1.7465920610174234e-05;0.8522;4831;0.8591;3626764237;32136;34102;46972;48204;47300;350162;317074;
0.15698646668654784;False;False;True;False;False;0.7238524564279365;0.5639290639150059;0.7969148518598658;2;23;0.06041703058340446;2861;6;795;0.06611164198724348;8;both;scale;100;33;1.41401123193124e-05;0.8684;7942;0.8812;3626764237;44528;46494;63964;65196;64292;377446;344914;
0.020232520769358706;False;True;True;False;True;0.7238524564279365;0.5639290639150059;0.7969148518598658;2;42;0.12521623461247453;2861;21;752;0.6420713758983299;16;thresholds;affine;100;34;1.2896407316507174e-05;0.8105;3878;0.8155;3626764237;30980;32946;50740;51972;51068;360118;327534;
0.13804215880094747;False;True;False;True;False;0.7238524564279365;0.5639290639150059;0.7969148518598658;9;23;0.11164487220789353;2861;24;786;0.4389766233707149;16;thresholds;affine;100;35;9.90073058187015e-06;0.8345;1849;0.8465;3626764237;19986;21952;35380;36612;35708;339162;306218;
0.11285730528843982;False;False;False;False;True;0.7238524564279365;0.5639290639150059;0.7969148518598658;9;21;0.053642927726173066;2861;21;450;0.674851251037204;8;leafs;scale;100;36;9.802028723409636e-06;0.8552;3752;0.8570;3626764237;29450;31416;40588;41820;40916;343706;310646;
0.025379775756354635;False;True;True;False;False;0.7238524564279365;0.5639290639150059;0.7969148518598658;7;37;0.03367277946808311;2861;4;168;0.16994720060340948;8;both;scale;100;37;8.656787761546878e-06;0.5851;2004;0.4805;3626764237;15326;17292;31708;32940;32036;335946;303502;
0.1257495330066272;False;False;True;False;True;0.7238524564279365;0.5639290639150059;0.7969148518598658;8;59;0.013114520933883314;2861;10;727;0.6191024608142875;8;both;affine;100;38;7.777221774859997e-06;0.6470;967;0.6609;3626764237;18974;20940;32836;34068;33164;336310;303862;
0.1361693624828336;False;True;False;False;False;0.7238524564279365;0.5639290639150059;0.7969148518598658;6;28;0.13236952667061494;2861;7;1022;0.7233408053110693;16;thresholds;affine;100;39;4.578115536332733e-06;0.6532;3524;0.6625;3626764237;20636;22602;35324;36556;35652;340242;307270;
0.03089362276125613;True;True;True;False;True;0.7238524564279365;0.5639290639150059;0.7969148518598658;9;50;0.077922887812658;2861;20;311;0.4812557636449515;16;thresholds;scale;100;40;3.672979497256667e-06;0.3530;174;0.3391;3626764237;5762;7728;24692;25924;25020;327642;295198;
0.08109709140481929;False;False;True;False;True;0.7238524564279365;0.5639290639150059;0.7969148518598658;4;47;0.1957055723141483;2861;9;961;0.2984985995289178;8;thresholds;scale;100;41;5.883172881509734e-07;0.3530;3976;0.3391;3626764237;30088;32054;48308;49540;48636;359470;326882;
