cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_iot;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.0384912416457989;False;True;False;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;58;0.014744341388636376;4407;15;894;0.4157785626866142;16;leafs;scale;100;28;2.0683464594128846e-05;0.8200;2772;0.8228;3280387012;26254;28220;40756;41988;41084;343766;310706;
0.13837283913552742;False;True;True;False;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;5;38;0.20526478703111511;4407;13;9;0.23572043730829823;8;leafs;scale;100;29;1.9740193533240355e-05;0.7892;630;0.8239;3280387012;12910;14876;28764;29996;29092;331426;298982;
0.07226740927423071;False;False;False;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;4;41;0.1396572826049928;4407;16;111;0.07373225563882849;8;thresholds;affine;100;30;1.9560824077163255e-05;0.8469;5918;0.8591;3280387012;38886;40852;53684;54916;54012;355058;321962;
0.12310484576106255;False;False;False;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;3;30;0.07573017833640819;4407;16;324;0.24081288296626358;8;leafs;affine;100;31;1.9560824077163255e-05;0.8469;5918;0.8591;3280387012;38886;40852;53684;54916;54012;355058;321962;
0.050370415119564325;False;False;True;False;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;3;54;0.13229797800722615;4407;22;709;0.3622602670526821;16;leafs;affine;100;32;1.808032330508463e-05;0.8653;6756;0.8796;3280387012;33620;35586;52772;54004;53100;366054;333490;
0.08368153473568685;False;True;False;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;9;56;0.1712775079579021;4407;3;612;0.7146721227040137;16;thresholds;affine;100;33;1.7868098185014012e-05;0.5905;1664;0.3591;3280387012;8612;10578;26588;27820;26916;329430;296990;
0.12926226671343516;False;False;False;False;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;6;56;0.15127928543973457;4407;15;420;0.3580340017289625;16;leafs;scale;100;34;1.6538549589658156e-05;0.8520;5358;0.8612;3280387012;39332;41298;48796;50028;49124;349886;316822;
0.058351338034372736;False;True;False;False;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;3;40;0.07948478914882931;4407;15;323;0.16872980176009295;16;thresholds;affine;100;35;1.469551493009913e-05;0.8065;4360;0.8076;3280387012;38060;40026;50988;52220;51316;351394;318306;
0.11545237357962208;False;True;False;False;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;5;38;0.17262889947666005;4407;12;10;0.5173699029725146;16;thresholds;scale;100;36;1.4488564108984045e-05;0.7798;4348;0.7240;3280387012;32314;34280;45556;46788;45884;347282;314222;
0.022025551944450383;False;True;False;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;5;43;0.07991419228611242;4407;3;427;0.07923868086610855;16;leafs;scale;100;37;1.373717851087192e-05;0.5984;3558;0.4695;3280387012;13378;15344;30268;31500;30596;333946;301506;
0.043275298211300335;False;True;False;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;7;51;0.18099560778539092;4407;23;906;0.0657129715822481;8;thresholds;affine;100;38;9.274015984844322e-06;0.8318;3569;0.8049;3280387012;33936;35902;47988;49220;48316;348934;315854;
0.07231857316419685;False;True;True;False;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;2;39;0.03664422863572991;4407;6;55;0.46062226228011977;16;both;affine;100;39;7.583785357801257e-06;0.6481;1804;0.6504;3280387012;23540;25506;36492;37724;36820;337266;304822;
0.04461482682888529;False;False;False;False;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;4;35;0.04901904446197446;4407;23;585;0.10910067032165788;8;leafs;affine;100;40;4.259590761955351e-06;0.6481;4497;0.6504;3280387012;35540;37506;44612;45844;44940;348046;314982;
0.06367833300443201;True;True;False;False;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;7;43;0.16654592733136223;4407;5;272;0.3385186968484323;16;thresholds;scale;100;41;4.0934770711603774e-06;0.3519;99;0.3496;3280387012;5262;7228;24396;25628;24724;327306;294866;
0.028606138946122697;False;False;True;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;23;0.06621472355593576;4407;18;715;0.30984532600451364;8;thresholds;scale;100;42;1.1055455315207463e-06;0.3519;2243;0.3496;3280387012;20872;22838;36892;38124;37220;342194;309138;
